time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz,scenario,provider,start_time,timestamp,enodeb,drive_id
549.68,1547703305,12417.02,51.481511,7.396771,184.83,17.08,-0.4,58.55,1,-85,-6,7,9,53,4,27771139,48,54,10,37.05,37,13.12,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:35:05Z,108481,10
559.63,1547703316,12549.1,51.482171,7.398249,186.26,6.43,-1.24,49.82,1,-79,-5,25,15,58,4,27771139,48,55,2,23.7,37,6.92,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:35:16Z,108481,10
569.61,1547703325,12571.35,51.482285,7.398437,186.55,0,0,46.08,1,-86,-5,14,10,50,4,27771139,48,56,0.1,4.21,37,5.69,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:35:25Z,108481,10
579.65,1547703335,12640.55,51.482889,7.399158,187.05,11.04,0.64,35.39,1,-82,-6,17,15,52,4,27771139,48,57,8,27.42,37,9.16,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:35:35Z,108481,10
589.63,1547703346,12758.12,51.483778,7.400098,185.99,13.72,0.18,35.02,1,-98,-10,4,9,43,4,27771139,48,58,2,18.91,39,20.64,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:35:46Z,108481,10
599.66,1547703356,12897.5,51.484741,7.401368,185.54,13.85,-0.22,41.78,1,-99,-8,22,12,40,9,28365058,223,59,7,14.54,37,18.08,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:35:56Z,110801,10
609.61,1547703365,13030.19,51.485564,7.402724,185.03,8.12,-1.27,48.02,1,-101,-7,5,4,37,9,28365058,223,60,0.1,4.6,37,20.86,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:36:05Z,110801,10
619.76,1547703376,13130.88,51.486336,7.402123,187.78,12.9,0.58,330.4,1,-101,-10,2,5,41,8,28365058,223,61,9,28.81,35,20.28,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:36:16Z,110801,10
629.66,1547703385,13270.64,51.487559,7.401682,185.01,14.83,0.15,355.46,1,-83,-5,6,6,54,2,26385409,93,62,0.1,3.27,61,-5.36,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:36:25Z,103068,10
639.66,1547703395,13418.44,51.4889,7.401751,183.02,12.96,-0.62,359.84,1,-84,-8,13,15,55,2,26385409,93,63,4,28.62,41,13.31,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:36:35Z,103068,10
649.65,1547703406,13509.85,51.489424,7.402315,175.58,10.57,1.05,89.01,1,-70,-5,31,15,63,2,26385410,94,64,7,32.98,36,-7.84,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:36:46Z,103068,10
659.67,1547703416,13644.51,51.489391,7.404281,177.42,14.58,0.22,90.87,1,-74,-8,19,13,63,2,26385410,94,65,2,21.42,180,6.11,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:36:56Z,103068,10
669.66,1547703426,13784.27,51.489489,7.406305,179.41,13.8,0.07,79.93,1,-71,-4,22,12,63,2,26385408,95,66,8,34.24,46,-3.61,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:37:06Z,103068,10
679.64,1547703435,13921.37,51.489767,7.4082,177.02,14.11,0.16,78.69,1,-75,-5,23,15,59,2,26385408,95,67,4,29.63,44,2.45,1720,highway,tmobile,2019-01-17T05:25:55Z,2019-01-17T05:37:15Z,103068,10
9.88,1547727621,91.95,51.510245,7.469865,148.47,14.58,0.62,58.57,1,-97,-8,0,2,41,4,26379013,199,0,10,26.31,41,17.7,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:20:21Z,103043,1
19.73,1547727631,235.57,51.511117,7.471408,148.42,13.87,-0.59,41.14,1,-87,-6,22,14,50,4,27256325,372,1,4,25.6,43,18.44,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:20:31Z,106470,1
29.7,1547727642,361.39,51.512022,7.47252,146.2,9.89,-0.83,39.32,1,-82,-6,22,14,54,4,27256325,372,2,2,21.92,38,11.87,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:20:42Z,106470,1
39.7,1547727651,404,51.512328,7.472738,146.38,0,0,4.22,1,-87,-5,20,12,49,4,27256325,372,3,4,27.03,43,12.55,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:20:51Z,106470,1
49.66,1547727661,404,51.512328,7.472738,146.98,0,0,4.22,1,-86,-5,16,15,51,4,27256325,372,4,1,16.91,38,7.34,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:21:01Z,106470,1
59.72,1547727671,441.84,51.512852,7.472843,156.44,9.86,-0.17,3.78,1,-91,-6,13,9,44,4,27256325,372,5,7,25.81,38,14.89,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:21:11Z,106470,1
69.67,1547727681,546.79,51.513788,7.472991,169.12,11.31,0.1,2.76,1,-86,-7,8,6,52,7,27299331,324,6,0.1,3.72,39,7.92,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:21:21Z,106638,1
79.67,1547727692,648.03,51.514664,7.473017,161.35,5.24,-0.56,4.9,1,-91,-6,19,14,46,9,29398276,358,7,1,11.38,47,17.78,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:21:32Z,114837,1
89.73,1547727701,662.24,51.514765,7.473019,159.88,0,0,4.91,1,-89,-6,23,15,50,9,29398276,358,8,2,12.89,37,16.91,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:21:41Z,114837,1
99.74,1547727711,662.24,51.514765,7.473019,159.69,0,0,5.63,1,-90,-5,13,11,47,9,29398276,358,9,8,26.13,37,17.03,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:21:51Z,114837,1
109.71,1547727722,736.12,51.515579,7.472909,143.29,10.42,-1.21,348.14,1,-91,-6,13,10,46,9,29398276,358,10,7,19.3,45,16.94,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:22:02Z,114837,1
119.71,1547727732,855.9,51.516446,7.471749,135.23,12.57,0.19,304.19,1,-96,-6,12,11,41,9,29398276,358,11,4,20.01,45,19.16,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:22:12Z,114837,1
129.69,1547727741,982.92,51.51691,7.470081,131.11,14.03,0.92,293.63,1,-91,-6,12,9,45,9,29398276,358,12,3,22.73,46,18.95,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:22:21Z,114837,1
139.67,1547727751,1117.82,51.5173,7.468226,128.77,11.21,-0.8,292.69,1,-91,-6,10,9,43,9,29398276,358,13,0.1,3.07,47,17.86,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:22:31Z,114837,1
149.76,1547727761,1191.16,51.517598,7.467287,132.41,5.29,-0.05,297.3,1,-95,-7,10,9,43,9,29398276,358,14,0.1,4.32,40,19.38,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:22:41Z,114837,1
159.68,1547727771,1249.63,51.517773,7.466482,130.73,6.69,0.31,287.38,1,-97,-8,2,8,41,9,29398276,358,15,0.5,8.44,38,19.67,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:22:51Z,114837,1
169.72,1547727781,1332.09,51.517865,7.465228,129.49,10.36,0.31,275.39,1,-92,-8,6,9,47,11,26376708,470,16,0.1,2.52,64,18.11,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:23:01Z,103034,1
179.69,1547727792,1449.16,51.517666,7.463579,133.49,12.98,-0.17,251.29,1,-90,-8,3,7,49,13,26796291,24,17,0.5,5.94,49,18.91,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:23:12Z,104673,1
189.72,1547727802,1584.47,51.517229,7.461746,140.6,13.23,0,248.38,1,-85,-6,9,10,52,7,26378754,443,18,4,19.73,78,14.02,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:23:22Z,103042,1
199.7,1547727811,1723.4,51.516806,7.459819,133.35,14.66,0.26,254.6,1,-80,-6,19,13,57,7,26378754,443,19,7,28.25,39,9.2,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:23:31Z,103042,1
209.66,1547727821,1868.62,51.516526,7.457795,129.44,13.01,-0.86,257.37,1,-87,-7,8,8,50,7,26378754,443,20,0.5,11.66,53,15.3,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:23:41Z,103042,1
219.74,1547727832,1947.93,51.516293,7.456589,135.5,6.93,0.05,247.21,1,-82,-6,16,15,53,10,27029251,331,21,7,20.43,38,11.08,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:23:52Z,105583,1
229.75,1547727842,2031.25,51.515908,7.455546,138.64,8.65,0.59,229.02,1,-83,-8,26,10,56,2,26378754,443,22,4,18.15,58,11.64,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:24:02Z,103042,1
239.69,1547727852,2125.15,51.515088,7.45517,146.46,11.74,1.58,181.49,1,-81,-7,11,9,58,3,26796291,24,23,2,21.62,45,5.92,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:24:12Z,104673,1
249.7,1547727861,2258.44,51.513848,7.455484,138.42,12.82,-0.4,170.79,1,-76,-7,8,9,62,3,26796291,24,24,3,20.65,39,-1.92,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:24:21Z,104673,1
259.7,1547727871,2384.16,51.512864,7.456445,153.54,12.6,-0.21,127.91,1,-82,-8,2,8,57,2,26378755,441,25,7,22.8,53,13.28,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:24:31Z,103042,1
269.68,1547727882,2514.95,51.512144,7.458027,153.62,13.06,-0.04,125.14,1,-87,-6,6,9,51,2,26378755,441,26,1,12.68,40,13.03,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:24:42Z,103042,1
279.71,1547727892,2647.64,51.511443,7.459652,152.65,14.38,0.72,129.3,1,-87,-8,12,8,52,2,26378755,441,27,5,22.42,66,16.94,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:24:52Z,103042,1
289.71,1547727901,2784.15,51.510606,7.461116,157.76,11.08,-1.23,134.08,1,-90,-8,13,8,49,2,26378755,441,28,4,15.57,53,19.11,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:25:01Z,103042,1
299.72,1547727912,2888.39,51.509989,7.462342,160.83,10.7,-0.47,120.64,1,-82,-6,3,6,56,4,27299332,326,29,5,25.76,38,14.12,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:25:12Z,106638,1
309.69,1547727921,2989.42,51.509872,7.463938,158.62,7.82,-0.92,92.09,1,-82,-6,16,10,55,4,27299332,326,30,0.1,3.24,37,11.73,2530,urban,tmobile,2019-01-17T12:20:11Z,2019-01-17T12:25:21Z,106638,1
10.21,1547727956,126.76,51.510283,7.469951,147.6,13.96,-0.1,55.73,1,-96,-10,14,2,44,7,27256325,372,0,1,16.1,38,20.06,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:25:56Z,106470,2
20.16,1547727967,222.33,51.5108,7.471003,150.44,4.13,-0.56,42.12,1,-90,-7,14,15,47,5,27256325,372,1,2,17.86,38,18.19,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:26:07Z,106470,2
30.13,1547727977,235.27,51.51088,7.471078,150.2,0,0,38.96,1,-87,-5,17,13,48,5,27256325,372,2,2,20.97,50,16.08,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:26:17Z,106470,2
40.13,1547727987,268.77,51.511249,7.471539,143.27,12.2,1.33,38.95,1,-87,-6,19,12,50,5,27256325,372,3,3,27.18,53,10.2,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:26:27Z,106470,2
50.19,1547727997,394.15,51.512115,7.472619,140.49,9.97,-1.45,34.48,1,-81,-6,24,15,56,5,27256325,372,4,10,30.45,50,17.08,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:26:37Z,106470,2
60.13,1547728006,428.78,51.512363,7.472736,143.16,0,0,8.07,1,-91,-7,13,11,47,5,27256325,372,5,0.1,4.91,41,15.59,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:26:46Z,106470,2
70.18,1547728016,428.78,51.512363,7.472736,142.85,0,0,8.07,1,-89,-6,16,15,48,5,27256325,372,6,10,26.76,52,18.77,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:26:56Z,106470,2
80.25,1547728027,428.78,51.512363,7.472736,142.4,0,0,8.07,1,-87,-6,19,10,50,5,27256325,372,7,8,25,38,17.03,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:27:07Z,106470,2
90.26,1547728036,442.17,51.512745,7.472783,159.06,8.4,1.71,0.83,1,-91,-6,15,8,45,5,27256325,372,8,6,21.52,45,17.31,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:27:16Z,106470,2
100.16,1547728046,539.38,51.513639,7.472892,163.12,7.6,-0.77,3.92,1,-93,-7,12,11,44,10,29398276,358,9,7,23.08,45,19.73,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:27:26Z,114837,2
110.18,1547728057,576.8,51.513965,7.472895,168.6,0,0,359.95,1,-90,-7,25,15,47,9,29398276,358,10,2,19.35,45,16.55,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:27:37Z,114837,2
120.13,1547728067,609.04,51.514407,7.472896,153.37,8.34,-0.54,3.18,1,-91,-8,22,10,48,9,29398276,358,11,0.5,5.46,38,15.28,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:27:47Z,114837,2
130.14,1547728076,703.21,51.515269,7.473008,147.36,12.66,0.01,359.81,1,-93,-6,18,8,44,9,29398276,358,12,8,27.28,37,16.61,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:27:56Z,114837,2
140.15,1547728086,834.88,51.516297,7.472101,135.56,13.55,0.13,311.79,1,-95,-7,17,11,41,9,29398276,358,13,0.1,3.42,41,20.12,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:28:06Z,114837,2
150.13,1547728096,975.31,51.516876,7.470235,129.49,13.4,-0.35,294.93,1,-93,-6,10,15,43,9,29398276,358,14,0.5,11.83,51,17.88,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:28:16Z,114837,2
160.12,1547728106,1103.69,51.517243,7.468515,125.35,12.65,0.74,288.3,1,-94,-6,14,14,42,9,29398276,358,15,4,23.83,39,19.56,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:28:26Z,114837,2
170.13,1547728116,1228.25,51.517687,7.466853,127.71,12.1,0.01,291.58,1,-96,-7,12,11,41,9,29398276,358,16,2,12.12,39,20.19,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:28:36Z,114837,2
180.14,1547728126,1325.26,51.51786,7.465487,129.25,5.02,-0.45,276.32,1,-94,-8,8,10,44,11,26376708,470,17,4,22.47,38,20.62,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:28:46Z,103034,2
190.18,1547728137,1400.77,51.517797,7.464335,130.19,10.34,-0.17,261.42,1,-92,-8,3,9,46,13,26796291,24,18,10,29.24,57,16.52,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:28:57Z,104673,2
200.12,1547728147,1510.64,51.517445,7.462796,118.45,10.92,-0.25,247.36,1,-88,-8,-1,5,52,13,26796291,24,19,1,11.24,38,16.22,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:29:07Z,104673,2
210.12,1547728156,1629.96,51.517061,7.46118,123.72,14.43,0,251.09,1,-86,-7,24,9,52,7,26378754,443,20,0.1,3.45,47,14.16,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:29:16Z,103042,2
220.13,1547728166,1767.08,51.516714,7.459334,130.52,12.1,-0.56,256.9,1,-80,-8,23,12,59,7,26378754,443,21,0.5,8.08,46,1.59,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:29:26Z,103042,2
230.14,1547728177,1876.12,51.516538,7.457827,134.67,7.51,-1.09,256.88,1,-89,-7,8,8,49,10,27029251,443,22,2,18.63,39,17.12,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:29:37Z,105583,2
240.17,1547728187,1907.91,51.516459,7.457324,134.96,0,0,259.32,1,-84,-6,16,8,54,10,27029251,331,23,8,24.87,44,12.78,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:29:47Z,105583,2
250.29,1547728196,1917.71,51.516381,7.456905,136.51,5.6,0.19,250.8,1,-87,-7,16,10,51,10,27029251,331,24,4,24.39,46,16.11,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:29:56Z,105583,2
260.17,1547728207,1995.47,51.515993,7.455742,133.51,9.08,0.49,232.2,1,-88,-7,6,10,50,3,26378754,443,25,5,23.42,63,19,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:30:07Z,103042,2
270.15,1547728217,2073.48,51.515392,7.455163,146.13,7.82,1.93,187.39,1,-87,-7,11,9,52,2,26796291,24,26,2,23.7,60,14.52,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:30:17Z,104673,2
280.16,1547728226,2153.26,51.51462,7.455313,137.12,10.13,1.13,172.84,1,-73,-5,16,10,61,2,26796291,24,27,10,33.53,38,3.97,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:30:26Z,104673,2
290.14,1547728236,2210.14,51.514172,7.455397,135,0,0,171.75,1,-71,-7,18,8,63,2,26796291,24,28,3,21.72,37,-5.5,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:30:36Z,104673,2
300.16,1547728246,2210.14,51.514172,7.455397,135.09,0,0,171.75,1,-70,-8,20,9,63,2,26796291,24,29,5,28.27,47,-5.08,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:30:46Z,104673,2
310.13,1547728256,2210.14,51.514172,7.455397,135.1,0,0,171.75,1,-70,-8,16,9,63,2,26796291,24,30,3,19.87,48,-6.06,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:30:56Z,104673,2
320.22,1547728266,2210.14,51.514172,7.455397,135.19,0,0,171.75,1,-69,-8,20,7,63,2,26796291,24,31,9,34.83,38,-3.33,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:31:06Z,104673,2
330.21,1547728276,2210.14,51.514172,7.455397,135.22,0,0,171.75,1,-70,-8,2,9,63,2,26796291,24,32,7,28.5,39,-1.53,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:31:16Z,104673,2
340.25,1547728287,2210.14,51.514172,7.455397,135.2,0,0,171.75,1,-71,-9,21,9,63,2,26796291,24,33,9,26.69,35,-7.52,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:31:27Z,104673,2
350.18,1547728296,2210.14,51.514172,7.455397,135.5,0,0,171.73,1,-67,-8,18,10,63,2,26796291,24,34,8,30.13,53,1.84,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:31:36Z,104673,2
360.16,1547728306,2301.94,51.513154,7.455994,149.63,13.24,-0.01,141.56,1,-84,-10,1,5,56,1,26796290,25,35,8,29.22,35,15.8,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:31:46Z,104673,2
370.17,1547728316,2450.05,51.512295,7.457716,157.77,15.53,-0,125.38,1,-90,-7,15,11,49,2,26378755,441,36,7,23.18,65,17.5,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:31:56Z,103042,2
380.15,1547728326,2603.83,51.511495,7.459537,156.76,14.72,-0.14,126.83,1,-87,-7,16,8,51,2,26378755,441,37,5,25.71,43,17.38,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:32:06Z,103042,2
390.13,1547728337,2733.28,51.510664,7.460949,161.36,11.44,-0.11,135.67,1,-89,-8,11,9,50,2,26378755,441,38,0.5,6.27,53,17.06,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:32:17Z,103042,2
400.23,1547728346,2816.74,51.510188,7.461856,161.58,1.51,-0.97,134.17,1,-89,-8,10,9,51,2,26378755,441,39,10,25.02,46,18.2,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:32:26Z,103042,2
410.17,1547728357,2838.45,51.510035,7.462322,164.45,10.47,0.99,117.93,1,-88,-9,4,6,52,2,26378755,441,40,8,16.86,57,15.77,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:32:37Z,103042,2
420.18,1547728366,2940.81,51.509883,7.463781,158.03,6.5,-0.67,91.44,1,-81,-6,29,12,55,4,27299332,326,41,9,16.57,47,3.55,2530,urban,tmobile,2019-01-17T12:25:46Z,2019-01-17T12:32:46Z,106638,2
10.22,1547728401,116.96,51.509941,7.469062,147.83,11.43,0.98,72.89,1,-96,-7,4,10,41,7,26379013,199,0,8,15.76,63,17.47,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:33:21Z,103043,3
20.22,1547728412,240,51.510573,7.470633,147.98,13.23,0.29,52.62,1,-92,-7,10,10,46,4,27256325,372,1,9,26.59,43,17.36,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:33:32Z,106470,3
30.18,1547728421,375.76,51.511526,7.471855,145.27,14.23,0.34,39.33,1,-85,-6,18,11,52,4,27256325,372,2,0.1,3.96,40,10.8,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:33:41Z,106470,3
40.39,1547728432,509.22,51.512544,7.472854,147.9,13.61,1.63,13.47,1,-87,-5,11,9,49,4,27256325,372,3,9,18.26,41,11.97,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:33:52Z,106470,3
50.24,1547728441,634.59,51.513657,7.472974,161.45,7.05,-1.75,3.93,1,-84,-6,12,6,53,7,27299331,324,4,8,19.67,44,17.03,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:34:01Z,106638,3
60.2,1547728452,653.12,51.513777,7.472986,164.24,0,0,2.33,1,-92,-8,19,12,47,9,29398276,358,5,5,24.72,50,13.95,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:34:12Z,114837,3
70.21,1547728462,697.31,51.514446,7.472931,160.51,8.44,-0.27,4.51,1,-89,-7,19,11,49,9,29398276,358,6,1,9.99,45,14.73,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:34:22Z,114837,3
80.19,1547728472,733.76,51.514728,7.472962,155.36,0,0,5.09,1,-91,-6,16,11,47,9,29398276,358,7,1,10.61,46,15.28,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:34:32Z,114837,3
90.24,1547728482,733.76,51.514728,7.472962,155.35,0,0,5.09,1,-91,-6,19,1,46,9,29398276,358,8,0.5,5.71,48,14.88,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:34:42Z,114837,3
100.18,1547728492,733.76,51.514728,7.472962,155.19,0,0,5.09,1,-91,-6,14,10,47,9,29398276,358,9,1,12.7,46,14.95,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:34:52Z,114837,3
110.19,1547728502,733.76,51.514728,7.472962,154.79,0,0,5.09,1,-91,-7,13,9,48,9,29398276,358,10,0.5,5.71,43,15.59,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:35:02Z,114837,3
120.23,1547728512,733.76,51.514728,7.472962,154.33,0,0,5.09,1,-90,-5,20,8,47,9,29398276,358,11,1,11.4,38,14.45,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:35:12Z,114837,3
130.27,1547728521,733.76,51.514728,7.472962,154.28,0,0,5.09,1,-91,-6,18,9,47,9,29398276,358,12,8,25.83,52,10.03,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:35:21Z,114837,3
140.25,1547728532,789.49,51.51535,7.472951,155.13,9.26,0.33,355.02,1,-91,-5,18,8,46,9,29398276,358,13,7,20.51,36,18.42,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:35:32Z,114837,3
150.24,1547728542,903.84,51.516247,7.47215,132.04,12.77,-0.19,312.92,1,-97,-8,10,7,42,9,29398276,358,14,1,13.61,46,20.22,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:35:42Z,114837,3
160.28,1547728552,1029.65,51.516749,7.470556,129.44,11.75,-0.43,294.81,1,-93,-7,9,7,44,9,29398276,358,15,7,22.3,39,17.27,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:35:52Z,114837,3
170.21,1547728562,1156.64,51.517159,7.46873,132.1,12.46,-1.11,287.96,1,-94,-6,10,11,43,9,29398276,358,16,4,19.79,38,20.05,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:36:02Z,114837,3
180.21,1547728571,1262.94,51.517548,7.4673,137.65,11.24,0.22,297.24,1,-96,-7,11,6,42,9,29398276,358,17,5,17.22,47,17.7,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:36:11Z,114837,3
190.21,1547728582,1369.51,51.51784,7.46581,134.84,10.93,0.35,281.17,1,-94,-7,1,6,43,11,26376708,470,18,4,19.41,37,19.58,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:36:22Z,103034,3
200.22,1547728591,1476.19,51.517789,7.464283,129.65,10.77,-0.4,261.15,1,-91,-8,2,6,48,13,26796291,24,19,3,20.07,44,20.14,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:36:31Z,104673,3
210.25,1547728601,1592.75,51.517397,7.462721,133.72,11.36,0.73,248.07,1,-88,-8,7,12,51,13,26796291,24,20,5,19.25,45,18.44,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:36:41Z,104673,3
220.22,1547728612,1704.16,51.517044,7.46114,136.99,12.97,-0.06,253.55,1,-85,-6,11,9,53,7,26378754,443,21,7,19.36,47,17.09,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:36:52Z,103042,3
230.18,1547728621,1842.46,51.516693,7.459179,129.12,14.91,0.18,257.75,1,-77,-6,23,12,62,7,26378754,443,22,1,15.15,66,1.76,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:37:01Z,103042,3
240.26,1547728631,1964.25,51.51649,7.457548,131.18,4.36,-2.13,257.96,1,-85,-6,25,11,52,10,27029251,331,23,7,27.68,38,13.94,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:37:11Z,105583,3
250.15,1547728641,1971.05,51.516473,7.457481,137.21,0,0,257.07,1,-87,-7,8,8,50,10,27029251,331,24,1,15.27,70,13.09,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:37:21Z,105583,3
260.21,1547728651,2028.17,51.516188,7.456326,136.72,10.81,0.39,240.36,1,-90,-8,7,6,50,4,26378754,443,25,3,18.52,50,15.08,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:37:31Z,103042,3
270.22,1547728661,2139,51.515493,7.455095,130.54,10.76,-0.39,210.91,1,-84,-7,3,6,53,2,26796291,24,26,9,32.67,44,14.2,2530,urban,tmobile,2019-01-17T12:33:11Z,2019-01-17T12:37:41Z,104673,3
